category,sub_category,arrest_made,latitude,longitude
ROBBERY,ARMED: HANDGUN,N,41.880510799,-87.744065937
ASSAULT,AGGRAVATED: HANDGUN,N,41.727127479,-87.600960894
ASSAULT,AGGRAVATED: HANDGUN,N,41.70284845,-87.624588931
ROBBERY,ARMED: HANDGUN,N,41.863772541,-87.723881422
ROBBERY,ARMED: HANDGUN,N,41.77590793,-87.740988008
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.813671353,-87.613966662
ROBBERY,ARMED: HANDGUN,N,41.75089655,-87.627813307
ROBBERY,ARMED: HANDGUN,N,41.879336873,-87.758261864
ROBBERY,ARMED: HANDGUN,N,41.75373702,-87.640459005
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.880506747,-87.720740675
BATTERY,AGGRAVATED: HANDGUN,N,41.918503279,-87.713543219
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.736259984,-87.628068782
ROBBERY,ARMED: HANDGUN,N,41.89000193,-87.712581124
ROBBERY,ARMED: HANDGUN,N,41.79238986,-87.62240425
ROBBERY,ARMED: HANDGUN,N,41.854860529,-87.673468923
ASSAULT,AGGRAVATED: HANDGUN,N,41.928622582,-87.739764743
ROBBERY,ARMED: HANDGUN,N,41.818761509,-87.723963543
ROBBERY,ARMED: HANDGUN,N,41.953917073,-87.708409974
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.73239609,-87.653584495
OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,Y,41.752969001,-87.613296208
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.691361833,-87.642351672
ASSAULT,AGGRAVATED: HANDGUN,N,42.017948437,-87.683388636
ASSAULT,AGGRAVATED: HANDGUN,N,41.73259993,-87.575612088
ASSAULT,AGGRAVATED: HANDGUN,N,41.73203999,-87.575596687
ASSAULT,AGGRAVATED: HANDGUN,N,41.689406231,-87.651265709
ROBBERY,ARMED: HANDGUN,N,41.884231489,-87.696669693
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.755553911,-87.647806072
BATTERY,AGGRAVATED: HANDGUN,N,41.858135128,-87.727378198
BATTERY,AGGRAVATED: HANDGUN,N,42.021147909,-87.669915975
BATTERY,AGGRAVATED: HANDGUN,N,41.758416865,-87.614679378
ROBBERY,ARMED: HANDGUN,N,41.946652708,-87.701312899
ROBBERY,ARMED: HANDGUN,N,41.690112034,-87.639886373
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.8811596,-87.755091137
ASSAULT,AGGRAVATED: HANDGUN,N,41.677552322,-87.623881857
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.954202988,-87.748619056
ROBBERY,ARMED: HANDGUN,N,41.750323974,-87.658588247
ROBBERY,ARMED: HANDGUN,N,41.86641507,-87.705004143
ASSAULT,AGGRAVATED: HANDGUN,N,41.849011755,-87.734426896
ASSAULT,AGGRAVATED: HANDGUN,N,41.92165577,-87.700846794
ROBBERY,ARMED: HANDGUN,N,41.792099777,-87.720677416
ROBBERY,ARMED: HANDGUN,N,41.872585788,-87.721572678
BATTERY,AGGRAVATED: HANDGUN,N,41.767522463,-87.674657944
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.872632044,-87.716879846
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.882544353,-87.752699042
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.677995332,-87.625407111
BATTERY,AGGRAVATED: HANDGUN,N,41.790501513,-87.62235911
ASSAULT,AGGRAVATED: HANDGUN,N,41.78179849,-87.726513527
CRIM SEXUAL ASSAULT,ATTEMPT AGG: HANDGUN,N,41.805308397,-87.601619007
ASSAULT,AGGRAVATED: HANDGUN,N,41.85698892,-87.661906149
BATTERY,AGGRAVATED: HANDGUN,N,41.769020363,-87.618564034
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,N,41.700031335,-87.612008548
ROBBERY,ARMED: HANDGUN,N,41.885444075,-87.70207077
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.83986645,-87.723209214
ASSAULT,AGGRAVATED: HANDGUN,Y,41.93811814,-87.766481562
ROBBERY,ARMED: HANDGUN,N,41.762889012,-87.629133444
BATTERY,AGGRAVATED: HANDGUN,N,41.89576782,-87.756847301
ASSAULT,AGGRAVATED: HANDGUN,N,41.911163214,-87.633894903
ROBBERY,ARMED: HANDGUN,N,41.89400333,-87.751959856
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.738968113,-87.64978154
ROBBERY,ARMED: HANDGUN,N,41.751372197,-87.661849885
ASSAULT,AGGRAVATED: HANDGUN,N,42.00192925,-87.660759738
ROBBERY,ARMED: HANDGUN,N,41.736259984,-87.628068782
OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,Y,41.758093972,-87.593212704
ROBBERY,ARMED: HANDGUN,N,41.87979721,-87.696251029
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.909427524,-87.761562781
BATTERY,AGGRAVATED: HANDGUN,N,41.778601502,-87.684843206
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,42.016755787,-87.692854556
ROBBERY,ARMED: HANDGUN,N,41.810823879,-87.700401322
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.899364679,-87.688078389
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.758052195,-87.636109738
ROBBERY,ARMED: HANDGUN,N,41.737608256,-87.643116562
ROBBERY,ARMED: HANDGUN,N,41.763032701,-87.668923517
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.775098286,-87.645882255
BATTERY,AGGRAVATED: HANDGUN,N,41.793305116,-87.660924664
BATTERY,AGGRAVATED: HANDGUN,N,41.771801748,-87.694750998
ASSAULT,AGGRAVATED: HANDGUN,N,41.756161959,-87.626326287
ROBBERY,ARMED: HANDGUN,N,41.766228218,-87.666280648
BATTERY,AGGRAVATED: HANDGUN,N,41.816524477,-87.623967949
BATTERY,AGGRAVATED: HANDGUN,N,41.811923824,-87.750611795
BATTERY,AGGRAVATED: HANDGUN,N,41.879780811,-87.724078182
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,N,41.784168565,-87.65704553
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.806857868,-87.659304799
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.87967278,-87.704044395
ROBBERY,ARMED: HANDGUN,N,41.774437398,-87.696931822
BATTERY,AGGRAVATED: HANDGUN,N,41.880987044,-87.705004618
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,N,41.803794728,-87.675786673
ROBBERY,ARMED: HANDGUN,N,41.760103138,-87.662074081
ROBBERY,ARMED: HANDGUN,N,41.739135,-87.735840974
BATTERY,AGGRAVATED: HANDGUN,N,41.686582981,-87.631324438
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.780708977,-87.652099228
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.783933495,-87.612957199
ROBBERY,ARMED: HANDGUN,N,41.849987061,-87.685579842
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.849217934,-87.691805133
ROBBERY,ARMED: HANDGUN,N,41.833820506,-87.647279767
ROBBERY,ARMED: HANDGUN,N,41.765861263,-87.606686019
ROBBERY,ARMED: HANDGUN,N,41.853622744,-87.625514585
ASSAULT,AGGRAVATED: HANDGUN,N,41.786123789,-87.646164155
ASSAULT,AGGRAVATED: HANDGUN,N,41.897031502,-87.735109748
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.773017577,-87.61265777
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.681736601,-87.637208749
ROBBERY,ARMED: HANDGUN,Y,41.983373861,-87.695524775
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.772186476,-87.664459273
ROBBERY,ARMED: HANDGUN,N,41.943849165,-87.731643475
ROBBERY,ARMED: HANDGUN,N,41.808923611,-87.684442113
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.750973808,-87.623425795
ROBBERY,ARMED: HANDGUN,N,41.706911711,-87.643349776
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.736711088,-87.663087144
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.769172762,-87.682049558
ROBBERY,ARMED: HANDGUN,N,41.761927505,-87.713751107
ASSAULT,AGGRAVATED: HANDGUN,N,41.863404887,-87.727526684
BATTERY,AGGRAVATED: HANDGUN,N,41.940261132,-87.727215095
ROBBERY,ARMED: HANDGUN,N,41.872218384,-87.735179623
BATTERY,AGGRAVATED: HANDGUN,N,41.885720867,-87.74703679
BATTERY,AGGRAVATED: HANDGUN,N,41.795238965,-87.670692319
ASSAULT,AGGRAVATED: HANDGUN,N,41.801149586,-87.684535222
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.750998008,-87.653751085
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.722445994,-87.577280883
ASSAULT,AGGRAVATED: HANDGUN,N,41.785400641,-87.586577382
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.875194297,-87.73119733
ROBBERY,ARMED: HANDGUN,N,41.936764187,-87.713697216
BATTERY,AGGRAVATED: HANDGUN,N,41.897556162,-87.759406059
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,N,41.788309068,-87.652293784
ROBBERY,ARMED: HANDGUN,N,41.862208339,-87.705544596
ROBBERY,ARMED: HANDGUN,N,41.814968927,-87.608218491
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.909876304,-87.786658211
ROBBERY,ARMED: HANDGUN,N,41.821094436,-87.628547429
BATTERY,AGGRAVATED: HANDGUN,N,41.715813723,-87.535581722
ROBBERY,ARMED: HANDGUN,N,41.895365247,-87.626816878
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.771073064,-87.568278663
ASSAULT,AGGRAVATED: HANDGUN,Y,41.741445808,-87.603747874
ROBBERY,ARMED: HANDGUN,N,41.857567911,-87.666136197
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.767525954,-87.67430967
ROBBERY,ARMED: HANDGUN,N,41.852893641,-87.708942844
ROBBERY,ARMED: HANDGUN,N,41.751177563,-87.682876487
BATTERY,AGGRAVATED: HANDGUN,N,41.937834166,-87.821710794
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.721627204,-87.624485177
ROBBERY,ARMED: HANDGUN,N,41.858832381,-87.705449136
ROBBERY,ARMED: HANDGUN,N,41.739307243,-87.585700982
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.879407016,-87.681489582
ROBBERY,ARMED: HANDGUN,N,41.894860447,-87.764194002
ASSAULT,AGGRAVATED: HANDGUN,N,41.8405527,-87.704919592
ROBBERY,ARMED: HANDGUN,N,41.83893231,-87.665779349
ROBBERY,ARMED: HANDGUN,N,41.90068107,-87.643100645
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.917488363,-87.748686106
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.695982095,-87.596653142
BATTERY,AGGRAVATED: HANDGUN,N,41.859840512,-87.735988797
ROBBERY,ARMED: HANDGUN,N,41.815070398,-87.695641982
ROBBERY,ARMED: HANDGUN,N,41.790892096,-87.720641245
ROBBERY,ARMED: HANDGUN,N,41.794037951,-87.663762731
ROBBERY,ARMED: HANDGUN,N,41.822287748,-87.632511302
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.940630367,-87.655346978
ASSAULT,AGGRAVATED: HANDGUN,N,41.847681516,-87.724647102
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,N,41.769595768,-87.657876785
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.772039773,-87.676609657
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.878584245,-87.74619137
BATTERY,AGGRAVATED: HANDGUN,N,41.82417802,-87.6337748
BATTERY,AGGRAVATED: HANDGUN,N,41.731670655,-87.658080081
ASSAULT,AGGRAVATED: HANDGUN,Y,41.769688518,-87.655452728
ASSAULT,AGGRAVATED: HANDGUN,N,41.758174759,-87.549934016
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.771545622,-87.656716237
BATTERY,AGGRAVATED: HANDGUN,N,41.793969887,-87.624070018
ASSAULT,AGGRAVATED: HANDGUN,N,41.689874195,-87.635052419
ASSAULT,AGGRAVATED: HANDGUN,N,41.784926978,-87.622215369
ROBBERY,ARMED: HANDGUN,N,41.77592941,-87.600963193
ASSAULT,AGGRAVATED: HANDGUN,N,41.691956619,-87.636322359
ROBBERY,ARMED: HANDGUN,N,41.746312791,-87.659692941
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.747989243,-87.574251166
ROBBERY,ARMED: HANDGUN,N,41.934611405,-87.72215636
BATTERY,AGGRAVATED: HANDGUN,N,41.88681934,-87.726582047
ASSAULT,AGGRAVATED: HANDGUN,N,41.764286775,-87.580796229
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.750635938,-87.644563836
ROBBERY,ARMED: HANDGUN,N,41.756094931,-87.644659401
ROBBERY,ARMED: HANDGUN,Y,41.783065147,-87.618925053
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.753472643,-87.645328784
OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,Y,41.773134242,-87.666517041
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,N,41.767241145,-87.691871039
ROBBERY,ARMED: HANDGUN,N,41.926844782,-87.719496464
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.877630516,-87.679869946
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.838982099,-87.646299864
BATTERY,AGGRAVATED: HANDGUN,N,41.692576964,-87.623786349
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.706461203,-87.642819913
ASSAULT,AGGRAVATED: HANDGUN,N,41.740452789,-87.591810431
ASSAULT,AGGRAVATED: HANDGUN,N,41.810385665,-87.668966288
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.884767539,-87.757673329
BATTERY,AGGRAVATED: HANDGUN,N,41.86645124,-87.701093842
ROBBERY,ARMED: HANDGUN,N,41.852851728,-87.675860734
BATTERY,AGGRAVATED: HANDGUN,N,41.778966393,-87.615597542
ROBBERY,ARMED: HANDGUN,N,41.870862149,-87.714356129
ASSAULT,AGGRAVATED: HANDGUN,N,41.748957622,-87.721894004
BATTERY,AGGRAVATED: HANDGUN,N,41.783527588,-87.699610206
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.750544431,-87.603945359
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.681640475,-87.62063011
ASSAULT,AGGRAVATED: HANDGUN,N,41.692600006,-87.621743034
ROBBERY,ARMED: HANDGUN,N,42.011400378,-87.675124609
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.89491871,-87.757167138
ROBBERY,ARMED: HANDGUN,N,41.885270194,-87.725799796
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.871113038,-87.74807718
ASSAULT,AGGRAVATED: HANDGUN,N,41.882407184,-87.686468002
ROBBERY,ARMED: HANDGUN,N,41.831313599,-87.676139896
BATTERY,AGGRAVATED: HANDGUN,N,41.905500683,-87.724752096
ASSAULT,AGGRAVATED: HANDGUN,Y,41.788373197,-87.632836808
ROBBERY,ARMED: HANDGUN,N,41.924188761,-87.750105812
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.764388024,-87.640065846
BATTERY,AGGRAVATED: HANDGUN,N,41.880963885,-87.706793179
ROBBERY,ARMED: HANDGUN,N,41.752554725,-87.566244756
ROBBERY,ARMED: HANDGUN,N,41.763020009,-87.595776857
ASSAULT,AGGRAVATED: HANDGUN,N,41.945958226,-87.760368977
ROBBERY,ARMED: HANDGUN,N,41.97887761,-87.657883624
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.873115002,-87.745664971
BATTERY,AGGRAVATED: HANDGUN,N,41.762704882,-87.646773295
BATTERY,AGGRAVATED: HANDGUN,N,41.774093686,-87.607047693
ROBBERY,ARMED: HANDGUN,N,41.995181365,-87.66171
BATTERY,AGGRAVATED: HANDGUN,N,41.866184544,-87.724361483
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.881302539,-87.737951852
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,N,41.799067272,-87.653786234
ROBBERY,ARMED: HANDGUN,N,41.782341144,-87.691045924
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.721733763,-87.594780303
ASSAULT,AGGRAVATED: HANDGUN,N,41.943790589,-87.65376601
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.791556716,-87.654807994
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.758418589,-87.559592344
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.871907088,-87.702141566
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.788658775,-87.65807273
ASSAULT,AGGRAVATED: HANDGUN,N,41.97676393,-87.694689713
ROBBERY,ARMED: HANDGUN,N,41.77289865,-87.656265767
ROBBERY,ARMED: HANDGUN,Y,41.757622369,-87.634472427
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,N,41.742755467,-87.647513507
ROBBERY,ARMED: HANDGUN,N,41.921015714,-87.710770425
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.779059693,-87.615596501
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.894722089,-87.706530176
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.852508643,-87.730364049
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.859977599,-87.724985703
ASSAULT,AGGRAVATED: HANDGUN,N,41.968374092,-87.716115753
BATTERY,AGGRAVATED: HANDGUN,N,41.852191819,-87.674678252
ASSAULT,AGGRAVATED: HANDGUN,Y,41.740552989,-87.644961062
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.780608453,-87.650883045
ASSAULT,AGGRAVATED: HANDGUN,N,42.019463349,-87.682442143
BATTERY,AGGRAVATED: HANDGUN,N,41.769065813,-87.610040671
ROBBERY,ARMED: HANDGUN,N,41.902308082,-87.66484779
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,N,41.90297699,-87.691175432
ROBBERY,ARMED: HANDGUN,N,41.768789616,-87.647797143
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.930791193,-87.725728181
ROBBERY,ARMED: HANDGUN,N,41.827884923,-87.681729991
ROBBERY,ARMED: HANDGUN,N,41.895243202,-87.660411078
OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,Y,41.69522308,-87.631029105
BATTERY,AGGRAVATED: HANDGUN,N,41.906700316,-87.763332087
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.806650205,-87.63330163
ASSAULT,AGGRAVATED: HANDGUN,N,41.871496464,-87.727813774
ROBBERY,ARMED: HANDGUN,N,41.831122218,-87.62590563
ROBBERY,ARMED: HANDGUN,N,41.799092094,-87.697920213
ROBBERY,ARMED: HANDGUN,N,41.902688408,-87.72434167
ASSAULT,AGGRAVATED: HANDGUN,N,41.789640144,-87.718995715
OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,Y,41.740086678,-87.553909599
BATTERY,AGGRAVATED: HANDGUN,N,42.022520628,-87.671451101
BATTERY,AGGRAVATED: HANDGUN,N,41.758705721,-87.592751196
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,N,41.682355937,-87.646182071
ROBBERY,ARMED: HANDGUN,N,41.99452053,-87.663206806
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,N,41.742793885,-87.647513098
BATTERY,AGGRAVATED: HANDGUN,N,41.802853642,-87.621048918
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.902628477,-87.765671518
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.658372424,-87.548367235
ASSAULT,AGGRAVATED: HANDGUN,N,41.771485019,-87.63331752
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.778248893,-87.688505701
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.898629454,-87.751286114
ROBBERY,ARMED: HANDGUN,N,41.878661449,-87.764807779
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.896121831,-87.728569255
ROBBERY,ARMED: HANDGUN,Y,41.92222833,-87.655931324
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.771656058,-87.626739045
ROBBERY,ARMED: HANDGUN,N,41.736519321,-87.555564845
BATTERY,AGGRAVATED: HANDGUN,N,41.877227101,-87.714548075
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.859969524,-87.735994939
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.888324749,-87.763308167
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.885684472,-87.751752506
ROBBERY,ARMED: HANDGUN,N,41.913622046,-87.791259188
OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,Y,41.762774015,-87.658908668
ROBBERY,ARMED: HANDGUN,N,41.756484334,-87.573645295
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.76559446,-87.621050648
CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,N,41.749502163,-87.601014459
ROBBERY,ARMED: HANDGUN,N,41.909357955,-87.678168797
OTHER OFFENSE,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,Y,41.703525972,-87.619216629
BATTERY,AGGRAVATED: HANDGUN,N,41.941034149,-87.639335535
OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,Y,41.858219353,-87.704754002
ROBBERY,ARMED: HANDGUN,N,41.897500961,-87.692912571
ASSAULT,AGGRAVATED: HANDGUN,N,41.799179802,-87.653788713
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.998841403,-87.666766805
ROBBERY,ARMED: HANDGUN,N,41.77268594,-87.605758495
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.752243051,-87.605227129
ROBBERY,ARMED: HANDGUN,N,41.678080299,-87.619179537
ASSAULT,AGGRAVATED: HANDGUN,N,41.756927283,-87.673322259
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.898583078,-87.756234277
CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,N,41.883088627,-87.763288609
ASSAULT,AGGRAVATED: HANDGUN,N,41.770781477,-87.610552944
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.869347619,-87.745758222
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.886032227,-87.756497813
ROBBERY,ARMED: HANDGUN,N,41.796712541,-87.686564
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.726561424,-87.608202395
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.77176323,-87.649437133
OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,Y,41.74899896,-87.605175838
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.767303458,-87.591028441
ROBBERY,ARMED: HANDGUN,N,41.819719964,-87.621493041
ROBBERY,ARMED: HANDGUN,N,41.883220752,-87.625724151
ASSAULT,AGGRAVATED: HANDGUN,N,41.656274927,-87.53747325
ROBBERY,ARMED: HANDGUN,N,41.880751096,-87.723855981
BATTERY,AGGRAVATED: HANDGUN,N,41.869349818,-87.745651728
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.79309652,-87.66091951
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,N,41.773042681,-87.611411058
OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,Y,41.88029741,-87.76101835
ROBBERY,ARMED: HANDGUN,N,41.9104806,-87.739789568
ROBBERY,ARMED: HANDGUN,N,41.922872093,-87.640109292
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.879608002,-87.709777125
ROBBERY,ARMED: HANDGUN,N,41.74348402,-87.564894346
ASSAULT,AGGRAVATED: HANDGUN,N,41.752235645,-87.659334168
ROBBERY,ARMED: HANDGUN,N,41.750782715,-87.625813624
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.781386573,-87.605953462
ROBBERY,ARMED: HANDGUN,N,41.801023877,-87.691959659
ROBBERY,ARMED: HANDGUN,N,41.878244691,-87.754988896
OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,Y,41.757564743,-87.634473052
BATTERY,AGGRAVATED: HANDGUN,N,41.886811524,-87.727180735
ROBBERY,ARMED: HANDGUN,N,41.76464396,-87.624887938
BATTERY,AGGRAVATED: HANDGUN,N,41.907588076,-87.764161787
BATTERY,AGGRAVATED: HANDGUN,N,41.866466679,-87.699911527
CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,N,41.750422098,-87.594249991
BATTERY,AGGRAVATED: HANDGUN,Y,41.880559137,-87.702038065
ASSAULT,AGGRAVATED: HANDGUN,N,41.843975613,-87.711117805
ROBBERY,ARMED: HANDGUN,N,41.997208598,-87.662994664
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.883434496,-87.761651367
ASSAULT,AGGRAVATED: HANDGUN,N,41.982772133,-87.750079036
ASSAULT,AGGRAVATED: HANDGUN,N,41.89314194,-87.637525656
BATTERY,AGGRAVATED: HANDGUN,N,41.700446762,-87.624523757
ROBBERY,ARMED: HANDGUN,N,41.761888843,-87.624023902
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.89929855,-87.733589926
BATTERY,AGGRAVATED: HANDGUN,N,41.766587744,-87.620141588
ASSAULT,AGGRAVATED: HANDGUN,N,41.921907576,-87.804351111
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.79375761,-87.657597491
ROBBERY,ARMED: HANDGUN,N,41.92363745,-87.685162452
ASSAULT,AGGRAVATED: HANDGUN,Y,41.743990754,-87.659632933
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.852491274,-87.71624374
ASSAULT,AGGRAVATED: HANDGUN,N,41.972644275,-87.714114471
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.891732401,-87.755480593
ASSAULT,AGGRAVATED: HANDGUN,N,41.861407008,-87.658133845
ROBBERY,ARMED: HANDGUN,N,41.899789956,-87.720115618
BATTERY,AGGRAVATED: HANDGUN,N,41.856081803,-87.723631421
ASSAULT,AGGRAVATED: HANDGUN,N,41.779004438,-87.701003946
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.751671193,-87.570799567
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.854979122,-87.728399067
ASSAULT,AGGRAVATED: HANDGUN,N,41.730268429,-87.598609862
ASSAULT,AGGRAVATED: HANDGUN,N,41.919754201,-87.727861147
